state_cd,state_name,county_cd,county_nm,year,pop,pop_use_gw,Total_gw,c12,c30,c48,c63,c79,c95,c112,c129,c146,c163,c180,c191,c197,c209,c221,c233,c250,c260
48,Texas,147,Fannin County,2000,31240.0,,33435.62,,,,0.0,0.25,,,,0.0,0.25,0.0,0.12,,,,,,
48,Texas,147,Fannin County,2005,33141.99999999999,,35345.44999999999,2.24,,,0.0,0.0,,,,0.0,0.0,0.0,1.21,,,,,,
48,Texas,147,Fannin County,2010,33915.0,,36123.950000000004,2.83,,,0.0,0.0,,,,0.0,0.0,0.0,1.12,,,0.0,,,
48,Texas,147,Fannin County,2015,33693.00000000001,,35906.71000000001,2.6,,,0.0,0.0,,,,0.0,0.0,0.0,1.11,,,,,,
48,Texas,149,Fayette County,1985,20190.0,12890.0,35262.18,,,,0.03,,,0.0,,,,0.15,,,,,,,
48,Texas,149,Fayette County,1990,20100.0,13490.0,35777.13,,,,0.01,,,0.0,,,,0.12,,,,,,,
48,Texas,149,Fayette County,1995,21110.0,14370.0,37681.9,2.07,0.74,0.0,0.0,0.0,0.0,0.0,0.0,,,6.56,,0.22,0.01,,0.3,,
48,Texas,149,Fayette County,2000,21800.0,,23997.73,,,,0.11,0.0,,,,0.0,0.0,0.41,0.21,,,,,,
48,Texas,149,Fayette County,2005,22537.0,,24742.120000000003,2.16,,,0.08,0.0,,,,0.0,0.0,0.5,0.38,,,,,,
48,Texas,149,Fayette County,2010,24554.000000000004,,26763.300000000007,1.56,,,0.06,0.0,,,,0.0,0.0,0.5,0.18,,,0.0,,,
48,Texas,149,Fayette County,2015,25110.0,,27325.85,2.56,,,0.19,0.0,,,,0.0,0.0,0.94,0.16,,,,,,
48,Texas,151,Fisher County,1985,5600.0,470.0,8254.9,,,,0.18,,,0.0,,,,0.72,,,,,,,
48,Texas,151,Fisher County,1990,4840.0,410.0,7441.75,,,,0.1,,,0.0,,,,2.65,,,,,,,
48,Texas,151,Fisher County,1995,4540.0,930.0,7667.090000000001,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,,,1.56,,0.06,0.0,,1.34,,
48,Texas,151,Fisher County,2000,4340.0,,6542.16,,,,0.13,0.0,,,,0.0,0.0,2.98,0.05,,,,,,
48,Texas,151,Fisher County,2005,4088.9999999999995,,6296.080000000001,0.29,,,0.14,0.0,,,,0.0,0.0,2.43,0.22,,,,,,
48,Texas,151,Fisher County,2010,3973.9999999999995,,6186.25,0.0,,,0.09,0.0,,,,0.0,0.0,2.86,0.3,,,0.0,,,
48,Texas,151,Fisher County,2015,3827.0,,6044.21,0.02,,,0.12,0.0,,,,0.0,0.0,2.94,0.13,,,,,,
48,Texas,153,Floyd County,1985,9090.0,1620.0,12896.07,,,,0.0,,,0.0,,,,0.07,,,,,,,
48,Texas,153,Floyd County,1990,8500.0,1510.0,12201.06,,,,0.0,,,0.0,,,,0.06,,,,,,,
48,Texas,153,Floyd County,1995,8390.0,3250.0,14061.97,0.19,0.21,0.0,0.05,0.0,0.0,0.0,0.0,,,0.06,,1.11,0.04,,224.31,,
48,Texas,153,Floyd County,2000,7770.0,,9972.519999999999,,,,0.0,0.0,,,,0.0,0.0,0.06,1.46,,,,,,
48,Texas,153,Floyd County,2005,7173.999999999999,,9383.66,2.49,,,0.0,0.0,,,,0.0,0.0,0.0,1.17,,,,,,
48,Texas,153,Floyd County,2010,6446.000000000001,,8658.259999999998,0.22,,,0.0,0.0,,,,0.0,0.0,0.16,0.88,,,0.0,,,
48,Texas,153,Floyd County,2015,5901.0,,8118.4,0.41,,,0.0,0.0,,,,0.0,0.0,0.0,0.99,,,,,,
48,Texas,155,Foard County,1985,1800.0,170.0,4158.03,,,,0.0,,,0.0,,,,0.03,,,,,,,
48,Texas,155,Foard County,1990,1790.0,170.0,4153.17,,,,0.0,,,0.0,,,,0.17,,,,,,,
48,Texas,155,Foard County,1995,1660.0,880.0,4742.7,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.24,,0.03,0.0,,4.42,,
48,Texas,155,Foard County,2000,1620.0,,3823.42,,,,0.0,0.0,,,,0.0,0.0,0.39,0.03,,,,,,
48,Texas,155,Foard County,2005,1518.0,,3726.52,0.0,,,0.0,0.0,,,,0.0,0.0,0.47,0.05,,,,,,
48,Texas,155,Foard County,2010,1335.9999999999998,,3549.53,0.01,,,0.0,0.0,,,,0.0,0.0,0.49,0.03,,,0.0,,,
48,Texas,155,Foard County,2015,1220.0,,3438.41,0.01,,,0.0,0.0,,,,0.0,0.0,0.38,0.02,,,,,,
48,Texas,157,Fort Bend County,1985,188130.0,165790.0,356113.5,,,,2.45,,,0.0,,,,1.05,,,,,,,
48,Texas,157,Fort Bend County,1990,225420.0,200430.0,428058.06999999995,,,,6.55,,,0.0,,,,6.52,,,,,,,
48,Texas,157,Fort Bend County,1995,292760.0,256320.0,551352.79,31.04,4.01,0.96,3.82,2.57,2.57,0.0,0.0,,,2.13,,0.6,0.08,,25.01,,
48,Texas,157,Fort Bend County,2000,354450.0,,356671.31,,,,4.54,3.46,,,,0.0,3.46,4.21,0.64,,,,,,
48,Texas,157,Fort Bend County,2005,463650.0,,465923.06,54.59,,,3.32,0.0,,,,0.0,0.0,4.45,0.7,,,,,,
48,Texas,157,Fort Bend County,2010,585375.0,,587643.6,47.3,,,2.42,0.0,,,,0.0,0.0,3.14,0.74,,,0.0,,,
48,Texas,157,Fort Bend County,2015,716087.0,,718366.4199999999,54.25,,,1.24,0.0,,,,0.0,0.0,3.45,0.48,,,,,,
48,Texas,159,Franklin County,1985,7200.0,2060.0,11454.2,,,,0.0,,,0.0,,,,2.2,,,,,,,
48,Texas,159,Franklin County,1990,7800.0,1220.0,11223.78,,,,0.0,,,0.0,,,,6.78,,,,,,,
48,Texas,159,Franklin County,1995,8930.0,750.0,11884.53,0.03,0.25,0.02,0.0,0.0,0.0,0.0,0.0,,,1.7,,0.51,0.02,,0.0,,
48,Texas,159,Franklin County,2000,9460.0,,11670.380000000001,,,,0.11,0.0,,,,0.0,0.0,2.84,0.43,,,,,,
48,Texas,159,Franklin County,2005,10200.0,,12414.86,0.01,,,0.0,0.0,,,,0.0,0.0,2.24,0.61,,,,,,
48,Texas,159,Franklin County,2010,10605.0,,12824.39,0.02,,,0.0,0.0,,,,0.0,0.0,1.91,0.46,,,0.0,,,
48,Texas,159,Franklin County,2015,10651.0,,12877.699999999999,0.02,,,0.0,0.0,,,,0.0,0.0,3.69,0.99,,,,,,
48,Texas,161,Freestone County,1985,17090.0,14550.0,33834.22,,,,0.0,,,0.0,,,,0.22,,,,,,,
48,Texas,161,Freestone County,1990,15820.0,13430.0,31449.3,,,,0.0,,,0.0,,,,0.3,,,,,,,
48,Texas,161,Freestone County,1995,17040.0,13290.0,32538.489999999998,1.9,0.0,0.19,0.01,0.86,0.86,0.0,0.0,,,0.18,,0.44,0.03,,0.02,,
48,Texas,161,Freestone County,2000,17870.0,,20080.670000000002,,,,0.01,0.1,,,,0.0,0.1,0.92,0.54,,,,,,
48,Texas,161,Freestone County,2005,18800.0,,21018.93,2.14,,,0.0,0.0,,,,0.0,0.0,2.64,0.15,,,,,,
48,Texas,161,Freestone County,2010,19816.0,,22044.23,1.98,,,0.0,0.0,,,,0.0,0.0,7.13,0.12,,,0.0,,,
48,Texas,161,Freestone County,2015,19691.0,,21920.95,2.1,,,0.02,0.0,,,,0.0,0.0,3.73,0.1,,,,,,
48,Texas,163,Frio County,1985,14190.0,11920.0,28306.6,,,,0.0,,,0.0,,,,0.6,,,,,,,
48,Texas,163,Frio County,1990,13470.0,10900.0,26574.010000000002,,,,0.0,,,0.0,,,,3.01,,,,,,,
48,Texas,163,Frio County,1995,15250.0,13110.0,30666.76,2.4,0.24,0.06,0.0,0.19,0.19,0.0,0.0,,,2.4,,0.13,0.0,,95.15,,
48,Texas,163,Frio County,2000,16250.0,,18462.019999999997,,,,0.0,0.21,,,,0.0,0.21,0.48,0.12,,,,,,
48,Texas,163,Frio County,2005,16387.0,,18606.04,2.04,,,0.0,0.0,,,,0.0,0.0,0.35,0.65,,,,,,
48,Texas,163,Frio County,2010,17217.0,,19441.16,2.11,,,0.0,0.01,,,,0.0,0.01,0.6,0.43,,,0.0,,,
48,Texas,163,Frio County,2015,18793.0,,21025.149999999998,2.72,,,0.0,0.03,,,,0.0,0.03,2.68,0.69,,,,,,
48,Texas,165,Gaines County,1985,14290.0,9880.0,26374.010000000002,,,,0.29,,,0.0,,,,5.72,,,,,,,
48,Texas,165,Gaines County,1990,14120.0,9620.0,25965.63,,,,1.11,,,0.0,,,,21.52,,,,,,,
48,Texas,165,Gaines County,1995,14480.0,9530.0,26796.72,2.25,0.54,0.0,0.82,0.0,0.0,0.0,0.0,,,31.21,,0.88,0.02,,543.0,,
48,Texas,165,Gaines County,2000,14470.0,,16708.09,,,,0.95,0.0,,,,0.0,0.0,23.25,0.89,,,,,,
48,Texas,165,Gaines County,2005,14712.0,,16952.85,1.98,,,0.0,0.0,,,,0.0,0.0,20.43,0.44,,,,,,
48,Texas,165,Gaines County,2010,17526.0,,19795.879999999997,2.08,,,0.0,0.0,,,,0.0,0.0,44.63,0.17,,,0.0,,,
48,Texas,165,Gaines County,2015,20051.0,,22339.059999999998,8.21,,,0.28,0.0,,,,0.0,0.0,51.46,0.11,,,,,,
48,Texas,167,Galveston County,1985,213270.0,102090.0,317562.81,,,,0.44,,,0.0,,,,2.37,,,,,,,
48,Texas,167,Galveston County,1990,217400.0,103700.0,323305.96,,,,0.32,,,0.0,,,,0.64,,,,,,,
48,Texas,167,Galveston County,1995,237530.0,109370.0,349114.47000000003,2.67,0.09,0.33,0.13,0.0,0.0,0.0,0.0,,,1.02,,0.09,0.05,,0.09,,
48,Texas,167,Galveston County,2000,250160.0,,252376.3,,,,0.15,0.0,,,,0.0,0.0,0.94,0.21,,,,,,
48,Texas,167,Galveston County,2005,277563.0,,279786.37,2.17,,,0.23,0.0,,,,0.0,0.0,0.85,0.12,,,,,,
48,Texas,167,Galveston County,2010,291309.0,,293535.69,0.22,,,0.22,0.0,,,,0.0,0.0,1.12,0.13,,,0.0,,,
48,Texas,167,Galveston County,2015,322225.0,,324455.99000000005,0.23,,,0.09,0.0,,,,0.0,0.0,0.58,0.09,,,,,,
48,Texas,169,Garza County,1985,5500.0,0.0,7704.63,,,,0.0,,,0.0,,,,2.63,,,,,,,
48,Texas,169,Garza County,1990,5140.0,50.0,7400.94,,,,0.0,,,0.0,,,,3.94,,,,,,,
48,Texas,169,Garza County,1995,4740.0,2990.0,9951.85,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,,,5.53,,0.04,0.0,,4.14,,
48,Texas,169,Garza County,2000,4870.0,,7093.639999999999,,,,0.0,0.0,,,,0.0,0.0,6.61,0.03,,,,,,
48,Texas,169,Garza County,2005,5002.0,,7230.09,0.0,,,0.0,0.0,,,,0.0,0.0,6.04,0.05,,,,,,
48,Texas,169,Garza County,2010,6461.0,,8694.869999999999,0.02,,,0.0,0.0,,,,0.0,0.0,6.8,0.05,,,0.0,,,
48,Texas,169,Garza County,2015,6415.0,,8654.04,0.01,,,0.0,0.0,,,,0.0,0.0,7.01,0.02,,,,,,
48,Texas,171,Gillespie County,1985,15490.0,8690.0,26384.010000000002,,,,0.0,,,0.0,,,,0.01,,,,,,,
48,Texas,171,Gillespie County,1990,17200.0,10610.0,30019.010000000002,,,,0.0,,,0.0,,,,0.01,,,,,,,
48,Texas,171,Gillespie County,1995,19410.0,10120.0,31749.769999999997,2.13,1.02,0.01,0.0,0.0,0.0,0.0,0.0,,,0.01,,0.53,0.02,,2.05,,
48,Texas,171,Gillespie County,2000,20810.0,,23029.449999999997,,,,0.0,0.0,,,,0.0,0.0,0.01,0.44,,,,,,
48,Texas,171,Gillespie County,2005,23088.0,,25314.77,2.11,,,0.0,0.0,,,,0.0,0.0,0.0,0.66,,,,,,
48,Texas,171,Gillespie County,2010,24837.0,,27069.57,2.37,,,0.0,0.0,,,,0.0,0.0,0.0,1.2,,,0.0,,,
48,Texas,171,Gillespie County,2015,25963.0,,28199.690000000002,2.13,,,0.02,0.0,,,,0.0,0.0,0.0,0.54,,,,,,
48,Texas,173,Glasscock County,1985,1200.0,220.0,3626.53,,,,0.0,,,0.0,,,,0.53,,,,,,,
48,Texas,173,Glasscock County,1990,1450.0,560.0,4231.17,,,,0.0,,,0.0,,,,10.17,,,,,,,
48,Texas,173,Glasscock County,1995,1390.0,220.0,3882.1200000000003,0.02,0.13,0.02,0.0,0.0,0.0,0.0,0.0,,,4.04,,0.13,0.01,,51.77,,
48,Texas,173,Glasscock County,2000,1410.0,,3634.2000000000003,,,,0.0,0.0,,,,0.0,0.0,3.05,0.15,,,,,,
48,Texas,173,Glasscock County,2005,1327.0,,3556.54,0.0,,,0.0,0.0,,,,0.0,0.0,3.44,0.1,,,,,,
48,Texas,173,Glasscock County,2010,1226.0,,3462.18,0.0,,,0.0,0.0,,,,0.0,0.0,5.06,0.12,,,0.0,,,
48,Texas,173,Glasscock County,2015,1315.0,,3571.3,0.0,,,0.03,0.0,,,,0.0,0.0,20.19,0.08,,,,,,
48,Texas,175,Goliad County,1985,5600.0,2260.0,10069.18,,,,0.0,,,0.0,,,,1.18,,,,,,,
48,Texas,175,Goliad County,1990,5980.0,2320.0,10514.7,,,,0.0,,,0.0,,,,1.7,,,,,,,
48,Texas,175,Goliad County,1995,6360.0,2400.0,10979.4,0.33,0.44,0.01,0.0,0.11,0.11,0.0,0.0,,,0.25,,0.1,0.0,,0.05,,
48,Texas,175,Goliad County,2000,6930.0,,9153.75,,,,0.0,0.1,,,,0.0,0.1,0.45,0.1,,,,,,
48,Texas,175,Goliad County,2005,7102.0,,9331.78,0.32,,,0.0,0.0,,,,0.0,0.0,0.62,0.84,,,,,,
48,Texas,175,Goliad County,2010,7210.0,,9444.27,0.0,,,0.0,0.0,,,,0.0,0.0,0.58,0.69,,,0.0,,,
48,Texas,175,Goliad County,2015,7531.000000000001,,9770.28,0.34,,,0.0,0.0,,,,0.0,0.0,0.41,0.53,,,,,,
48,Texas,177,Gonzales County,1985,18790.0,3070.0,24070.06,,,,0.0,,,0.0,,,,0.06,,,,,,,
48,Texas,177,Gonzales County,1990,17200.0,2810.0,22225.2,,,,0.0,,,0.0,,,,0.2,,,,,,,
48,Texas,177,Gonzales County,1995,17380.0,8180.0,27783.149999999998,1.55,0.25,0.03,0.03,0.0,0.0,0.0,0.0,,,0.72,,0.4,0.01,,0.16,,
48,Texas,177,Gonzales County,2000,18630.0,,20856.440000000002,,,,0.9,0.0,,,,0.0,0.0,0.13,0.41,,,,,,
48,Texas,177,Gonzales County,2005,19587.0,,21824.51,2.54,,,1.3,0.0,,,,0.0,0.0,0.05,3.62,,,,,,
48,Texas,177,Gonzales County,2010,19807.000000000004,,22055.520000000004,9.75,,,0.5,0.0,,,,0.0,0.0,0.31,2.96,,,0.0,,,
48,Texas,177,Gonzales County,2015,20573.0,,22852.9,27.7,,,0.49,0.0,,,,0.0,0.0,5.36,6.35,,,,,,
48,Texas,179,Gray County,1985,27090.0,13440.0,42745.83,,,,2.81,,,0.0,,,,1.02,,,,,,,
48,Texas,179,Gray County,1990,23970.0,12240.0,38430.83,,,,1.41,,,0.0,,,,2.42,,,,,,,
48,Texas,179,Gray County,1995,23160.0,10990.0,36396.700000000004,3.05,0.22,0.24,3.45,0.0,0.0,0.0,0.0,,,2.81,,0.25,0.01,,14.67,,
48,Texas,179,Gray County,2000,22740.0,,24973.06,,,,3.73,0.0,,,,0.0,0.0,2.06,0.27,,,,,,
48,Texas,179,Gray County,2005,21479.0,,23718.429999999997,1.56,,,3.42,0.0,,,,0.0,0.0,1.1,1.35,,,,,,
48,Texas,179,Gray County,2010,22535.0,,24775.47,0.92,,,0.41,0.0,,,,0.0,0.0,1.08,1.06,,,0.0,,,
48,Texas,179,Gray County,2015,23210.0,,25456.16,1.24,,,0.25,0.0,,,,0.0,0.0,1.29,1.38,,,,,,
48,Texas,181,Grayson County,1985,96610.0,59560.0,158384.64,,,,0.09,,,0.0,,,,0.55,,,,,,,
48,Texas,181,Grayson County,1990,95020.0,60190.0,157430.57,,,,0.01,,,0.0,,,,1.56,,,,,,,
48,Texas,181,Grayson County,1995,98340.0,61950.0,162530.0,9.96,0.19,0.01,2.96,0.0,0.0,0.0,0.0,,,2.1,,0.12,0.01,,0.65,,
48,Texas,181,Grayson County,2000,110600.0,,112833.84,,,,3.03,0.0,,,,0.0,0.0,1.69,0.12,,,,,,
48,Texas,181,Grayson County,2005,116834.0,,119079.95,9.7,,,1.04,0.0,,,,0.0,0.0,0.88,0.33,,,,,,
48,Texas,181,Grayson County,2010,120877.00000000001,,123126.70000000001,9.44,,,0.0,0.0,,,,0.0,0.0,0.98,0.28,,,0.0,,,
48,Texas,181,Grayson County,2015,125467.00000000001,,127722.69,10.23,,,0.0,0.0,,,,0.0,0.0,1.17,0.29,,,,,,
48,Texas,183,Gregg County,1985,112230.0,13640.0,128097.84,,,,0.17,,,0.0,,,,11.67,,,,,,,
48,Texas,183,Gregg County,1990,104950.0,14800.0,121984.85,,,,0.14,,,0.0,,,,13.71,,,,,,,
48,Texas,183,Gregg County,1995,110720.0,11920.0,124885.0,0.45,0.36,0.02,0.28,0.0,0.0,0.0,0.0,,,17.77,,0.06,0.04,,0.02,,
48,Texas,183,Gregg County,2000,111380.0,,113629.36,,,,0.04,0.1,,,,0.0,0.1,18.03,0.09,,,,,,
48,Texas,183,Gregg County,2005,115649.0,,117903.34,0.9,,,0.0,0.1,,,,0.0,0.1,17.23,0.01,,,,,,
48,Texas,183,Gregg County,2010,121730.0,,123991.90000000001,1.58,,,0.0,0.0,,,,0.0,0.0,19.3,0.02,,,0.0,,,
48,Texas,183,Gregg County,2015,124107.99999999999,,126375.30999999998,0.62,,,0.0,0.0,,,,0.0,0.0,20.68,0.01,,,,,,
48,Texas,185,Grimes County,1985,18800.0,14370.0,35388.09,,,,0.07,,,0.0,,,,0.02,,,,,,,
48,Texas,185,Grimes County,1990,18830.0,15580.0,36633.23,,,,0.2,,,0.0,,,,0.03,,,,,,,
48,Texas,185,Grimes County,1995,21620.0,15830.0,39682.38,2.31,0.64,0.01,0.13,0.0,0.0,0.0,0.0,,,0.47,,0.57,0.03,,0.22,,
48,Texas,185,Grimes County,2000,23550.0,,25783.92,,,,0.14,0.0,,,,0.0,0.0,0.23,0.55,,,,,,
48,Texas,185,Grimes County,2005,25191.999999999996,,27434.12,3.32,,,0.24,0.0,,,,0.0,0.0,0.2,0.36,,,,,,
48,Texas,185,Grimes County,2010,26604.0,,28849.39,1.48,,,0.11,0.0,,,,0.0,0.0,0.2,0.6,,,0.0,,,
48,Texas,185,Grimes County,2015,27511.999999999996,,29763.469999999998,2.22,,,0.15,0.0,,,,0.0,0.0,0.59,0.51,,,,,,
48,Texas,187,Guadalupe County,1985,54570.0,30730.0,87542.54000000001,,,,0.07,,,0.0,,,,22.47,,,,,,,
48,Texas,187,Guadalupe County,1990,64870.00000000001,33460.0,100567.37,,,,0.08,,,0.0,,,,12.29,,,,,,,
48,Texas,187,Guadalupe County,1995,72630.0,30170.0,105033.45000000001,0.42,1.58,0.01,0.22,0.0,0.0,0.0,0.0,,,1.09,,0.1,0.01,,0.02,,
48,Texas,187,Guadalupe County,2000,89020.0,,91270.79000000001,,,,0.02,0.0,,,,0.0,0.0,15.67,0.1,,,,,,
48,Texas,187,Guadalupe County,2005,103032.00000000001,,105295.07,0.86,,,0.17,0.0,,,,0.0,0.0,21.5,0.54,,,,,,
48,Texas,187,Guadalupe County,2010,131533.0,,133823.06,4.41,,,0.0,0.0,,,,0.0,0.0,39.79,0.86,,,0.0,,,
48,Texas,187,Guadalupe County,2015,151249.0,,153538.59,3.51,,,0.0,0.0,,,,0.0,0.0,35.64,0.44,,,,,,
48,Texas,189,Hale County,1985,37480.0,18260.0,57963.83,,,,1.45,,,0.0,,,,0.38,,,,,,,
48,Texas,189,Hale County,1990,34670.0,17150.0,54049.880000000005,,,,1.05,,,0.0,,,,1.83,,,,,,,
48,Texas,189,Hale County,1995,36220.0,16200.0,55006.11,4.05,0.65,0.0,1.69,0.0,0.0,0.0,0.0,,,1.01,,1.57,0.03,,345.11,,
48,Texas,189,Hale County,2000,36600.0,,38841.88,,,,2.13,0.0,,,,0.0,0.0,1.0,1.75,,,,,,
48,Texas,189,Hale County,2005,36233.00000000001,,38482.69,3.34,,,2.02,0.0,,,,0.0,0.0,0.37,1.96,,,,,,
48,Texas,189,Hale County,2010,36273.0,,38530.06,3.54,,,1.0,0.0,,,,0.0,0.0,3.03,2.49,,,0.0,,,
48,Texas,189,Hale County,2015,34360.0,,36620.39,1.44,,,0.55,0.0,,,,0.0,0.0,3.05,3.35,,,,,,
48,Texas,191,Hall County,1985,4790.0,3860.0,10874.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
48,Texas,191,Hall County,1990,3900.0,3140.0,9269.02,,,,0.0,,,0.0,,,,0.02,,,,,,,
48,Texas,191,Hall County,1995,3630.0,2040.0,7915.299999999999,0.17,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,0.02,,0.03,0.0,,11.07,,
48,Texas,191,Hall County,2000,3780.0,,6019.05,,,,0.0,0.0,,,,0.0,0.0,0.02,0.03,,,,,,
48,Texas,191,Hall County,2005,3700.0,,5944.29,0.11,,,0.0,0.0,,,,0.0,0.0,0.0,0.18,,,,,,
48,Texas,191,Hall County,2010,3353.0,,5602.35,0.08,,,0.0,0.0,,,,0.0,0.0,0.0,0.27,,,0.0,,,
48,Texas,191,Hall County,2015,3138.0,,5392.23,0.04,,,0.0,0.0,,,,0.0,0.0,0.0,0.19,,,,,,
48,Texas,193,Hamilton County,1985,8090.0,1530.0,11846.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
48,Texas,193,Hamilton County,1990,7730.0,1470.0,11431.01,,,,0.0,,,0.0,,,,0.01,,,,,,,
48,Texas,193,Hamilton County,1995,7660.0,4870.0,14767.31,0.29,0.31,0.02,0.0,0.0,0.0,0.0,0.0,,,0.0,,0.17,0.0,,0.52,,
48,Texas,193,Hamilton County,2000,8230.0,,10471.19,,,,0.0,0.0,,,,0.0,0.0,0.0,0.19,,,,,,
48,Texas,193,Hamilton County,2005,8105.0,,10351.890000000001,0.19,,,0.0,0.0,,,,0.0,0.0,0.0,0.7,,,,,,
48,Texas,193,Hamilton County,2010,8517.000000000002,,10768.430000000002,0.01,,,0.0,0.0,,,,0.0,0.0,0.23,0.19,,,0.0,,,
48,Texas,193,Hamilton County,2015,8158.999999999999,,10415.33,0.16,,,0.0,0.0,,,,0.0,0.0,0.0,0.17,,,,,,
48,Texas,195,Hansford County,1985,6500.0,5430.0,14158.8,,,,0.0,,,0.0,,,,0.8,,,,,,,
48,Texas,195,Hansford County,1990,5850.0,4860.0,12943.64,,,,0.0,,,0.0,,,,0.64,,,,,,,
48,Texas,195,Hansford County,1995,5260.0,4480.0,12142.01,1.06,0.09,0.09,0.0,0.0,0.0,0.0,0.0,,,1.22,,2.03,0.02,,159.5,,
48,Texas,195,Hansford County,2000,5370.0,,7617.110000000001,,,,0.75,0.0,,,,0.0,0.0,1.01,2.35,,,,,,
48,Texas,195,Hansford County,2005,5230.0,,7483.02,0.94,,,0.02,0.0,,,,0.0,0.0,0.6,3.46,,,,,,
48,Texas,195,Hansford County,2010,5613.0,,7869.610000000001,0.87,,,0.0,0.0,,,,0.0,0.0,0.39,2.35,,,0.0,,,
48,Texas,195,Hansford County,2015,5610.0,,7872.5,0.96,,,0.29,0.0,,,,0.0,0.0,0.19,3.06,,,,,,
48,Texas,197,Hardeman County,1985,6390.0,750.0,9370.01,,,,0.0,,,0.0,,,,0.01,,,,,,,
48,Texas,197,Hardeman County,1990,5280.0,610.0,8125.2,,,,0.0,,,0.0,,,,0.2,,,,,,,
48,Texas,197,Hardeman County,1995,4870.0,720.0,7838.27,0.09,0.01,0.0,0.0,0.0,0.0,0.0,0.0,,,1.82,,0.13,0.01,,6.21,,
48,Texas,197,Hardeman County,2000,4720.0,,6965.450000000001,,,,0.0,0.0,,,,0.0,0.0,0.27,0.18,,,,,,
48,Texas,197,Hardeman County,2005,4291.0,,6541.570000000001,0.08,,,0.0,0.0,,,,0.0,0.0,0.31,0.18,,,,,,
48,Texas,197,Hardeman County,2010,4138.999999999999,,6394.659999999999,0.06,,,0.0,0.0,,,,0.0,0.0,0.4,0.2,,,0.0,,,
48,Texas,197,Hardeman County,2015,3840.0,,6100.79,0.07,,,0.11,0.0,,,,0.0,0.0,0.48,0.13,,,,,,
48,Texas,199,Hardin County,1985,43380.0,27650.0,73264.70999999999,,,,0.06,,,0.0,,,,2.65,,,,,,,
48,Texas,199,Hardin County,1990,41320.0,33080.0,76640.37,,,,0.09,,,0.0,,,,3.28,,,,,,,
48,Texas,199,Hardin County,1995,46610.0,33700.0,82567.62,11.19,1.42,0.02,0.08,0.0,0.0,0.0,0.0,,,1.28,,0.01,0.0,,1.62,,
48,Texas,199,Hardin County,2000,48070.0,,50319.42,,,,0.1,0.0,,,,0.0,0.0,2.3,0.02,,,,,,
48,Texas,199,Hardin County,2005,50976.00000000001,,53244.01000000001,13.46,,,0.18,0.0,,,,0.0,0.0,2.34,0.03,,,,,,
48,Texas,199,Hardin County,2010,54635.0,,56895.520000000004,1.27,,,0.03,0.0,,,,0.0,0.0,2.17,0.05,,,0.0,,,
48,Texas,199,Hardin County,2015,55865.0,,58133.15,4.03,,,0.03,0.0,,,,0.0,0.0,2.05,0.04,,,,,,
48,Texas,201,Harris County,1985,2793770.0,1764280.0,4560317.800000001,,,,27.93,,,0.0,,,,5.87,,,,,,,
48,Texas,201,Harris County,1990,2818200.0,1778360.0,4598835.37,,,,28.06,,,0.0,,,,8.31,,,,,,,
48,Texas,201,Harris County,1995,3076870.0,1412800.0,4492279.66,282.7,17.37,3.37,25.12,6.56,6.56,0.0,0.0,,,3.02,,0.75,0.72,,19.49,,
48,Texas,201,Harris County,2000,3400580.0,,3402858.8499999996,,,,12.42,4.59,,,,0.0,4.59,7.56,0.69,,,,,,
48,Texas,201,Harris County,2005,3693050.0,,3695548.5700000003,229.6,,,9.99,0.0,,,,0.0,0.0,4.5,0.48,,,,,,
48,Texas,201,Harris County,2010,4092459.0000000005,,4094926.8200000003,191.71,,,8.82,1.26,,,,0.0,1.26,5.03,0.71,,,0.03,,,
48,Texas,201,Harris County,2015,4538028.0,,4540499.87,192.11,,,7.84,0.94,,,,0.0,0.94,5.54,0.5,,,,,,
48,Texas,203,Harrison County,1985,57880.0,8300.0,68416.65,,,,0.1,,,0.0,,,,0.55,,,,,,,
48,Texas,203,Harrison County,1990,57480.0,9730.0,69452.48000000001,,,,0.12,,,0.0,,,,1.36,,,,,,,
48,Texas,203,Harrison County,1995,58700.0,42850.0,103799.60999999999,1.61,1.01,0.01,0.13,0.0,0.0,0.0,0.0,,,0.75,,0.06,0.01,,0.03,,
48,Texas,203,Harrison County,2000,62110.0,,64361.93,,,,0.04,0.0,,,,0.0,0.0,0.8,0.09,,,,,,
48,Texas,203,Harrison County,2005,63458.99999999999,,65718.22999999998,1.94,,,0.11,0.0,,,,0.0,0.0,1.1,0.08,,,,,,
48,Texas,203,Harrison County,2010,65631.0,,67897.89,2.15,,,0.1,0.0,,,,0.0,0.0,3.6,0.04,,,0.0,,,
48,Texas,203,Harrison County,2015,66746.00000000001,,69016.88,2.4,,,0.12,0.0,,,,0.0,0.0,2.32,0.04,,,,,,
48,Texas,205,Hartley County,1985,3490.0,2600.0,8328.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
48,Texas,205,Hartley County,1990,3630.0,2720.0,8593.0,,,,0.0,,,0.0,,,,0.0,,,,,,,
